player name,id,team,position,GW 1,GW 2,GW 3,GW 4,GW 5,GW 6,GW 7,GW 8,GW 9,GW 10,GW 11,GW 12,GW 13,GW 14,GW 15,GW 16,GW 17,GW 18,GW 19,GW 20,GW 21,GW 22,GW 23,GW 24,GW 25,GW 26,GW 27,GW 28,GW 29,GW 30,GW 31,GW 32,GW 33,GW 34,GW 35,GW 36,GW 37
Fofana,561,Leicester,Defender,,,,0.0,2.0,5.0,2.0,7.0,1.0,1.0,2.0,6.0,1.0,10.0,1.0,0.0,2.0,,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,,1.0,0.0,6.0,2.0,1.0,2.0,,0.0
Slimani,579,Leicester,Forward,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Daley-Campbell,660,Leicester,Defender,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Leshabela,661,Leicester,Midfielder,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Tavares,676,Leicester,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Flynn,684,Leicester,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Suengchitthawon,687,Leicester,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Maswanhise,703,Leicester,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0
Hernández,193,Leeds,Midfielder,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Casilla,194,Leeds,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
Cooper,195,Leeds,Defender,0.0,1.0,6.0,3.0,0.0,0.0,0.0,-1.0,5.0,5.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,,2.0,2.0,2.0,1.0,7.0,0.0,8.0,2.0,1.0,0.0,0.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,6.0
Douglas,196,Leeds,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ayling,197,Leeds,Defender,0.0,1.0,7.0,2.0,1.0,6.0,0.0,0.0,6.0,5.0,1.0,1.0,1.0,-1.0,6.0,6.0,1.0,,1.0,2.0,1.0,0.0,6.0,0.0,8.0,2.0,1.0,6.0,2.0,2.0,2.0,2.0,5.0,0.0,2.0,6.0,7.0
Klich,198,Leeds,Midfielder,9.0,9.0,3.0,2.0,2.0,5.0,2.0,4.0,3.0,3.0,2.0,8.0,4.0,1.0,3.0,4.0,2.0,,2.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,8.0,0.0
Forshaw,199,Leeds,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dallas,200,Leeds,Defender,3.0,1.0,6.0,1.0,2.0,6.0,6.0,0.0,5.0,8.0,1.0,1.0,7.0,5.0,6.0,12.0,1.0,,2.0,2.0,7.0,1.0,12.0,-1.0,17.0,2.0,1.0,6.0,2.0,2.0,17.0,1.0,6.0,1.0,9.0,6.0,5.0
Alioski,201,Leeds,Defender,0.0,1.0,1.0,1.0,0.0,7.0,1.0,0.0,9.0,6.0,1.0,0.0,8.0,-1.0,6.0,12.0,1.0,,2.0,0.0,2.0,1.0,6.0,-1.0,2.0,1.0,1.0,5.0,2.0,2.0,4.0,1.0,5.0,1.0,5.0,10.0,6.0
Bamford,202,Leeds,Forward,7.0,14.0,8.0,1.0,2.0,17.0,2.0,7.0,2.0,2.0,8.0,5.0,6.0,2.0,8.0,8.0,2.0,,2.0,1.0,15.0,5.0,6.0,2.0,8.0,2.0,2.0,1.0,11.0,2.0,4.0,2.0,1.0,1.0,9.0,1.0,12.0
Harrison,203,Leeds,Midfielder,7.0,2.0,7.0,0.0,2.0,3.0,6.0,2.0,3.0,6.0,1.0,1.0,12.0,2.0,3.0,8.0,2.0,,2.0,7.0,9.0,1.0,9.0,1.0,3.0,1.0,1.0,3.0,7.0,13.0,0.0,5.0,3.0,2.0,2.0,16.0,3.0
Phillips,204,Leeds,Midfielder,5.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0,7.0,2.0,1.0,1.0,3.0,3.0,1.0,,0.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,0.0,1.0,2.0,0.0
Costa,205,Leeds,Midfielder,5.0,14.0,3.0,2.0,2.0,6.0,2.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,1.0,0.0,6.0,8.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0
Roberts,206,Leeds,Midfielder,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,4.0,8.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,6.0
Grot,207,Leeds,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miazek,208,Leeds,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poveda-Ocampo,209,Leeds,Midfielder,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
Shackleton,210,Leeds,Midfielder,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Struijk,211,Leeds,Defender,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,1.0,,2.0,2.0,2.0,1.0,6.0,6.0,8.0,1.0,0.0,6.0,2.0,0.0,1.0,2.0,6.0,1.0,2.0,6.0,0.0
Stevens,212,Leeds,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meslier,213,Leeds,Goalkeeper,1.0,2.0,10.0,2.0,2.0,7.0,1.0,1.0,6.0,11.0,3.0,3.0,1.0,1.0,11.0,6.0,2.0,,0.0,3.0,4.0,2.0,10.0,0.0,10.0,3.0,9.0,11.0,3.0,2.0,4.0,5.0,7.0,2.0,2.0,7.0,0.0
Davis,214,Leeds,Defender,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Casey,215,Leeds,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Koch,491,Leeds,Defender,0.0,1.0,6.0,2.0,2.0,8.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
Rodrigo,492,Leeds,Forward,1.0,1.0,1.0,8.0,2.0,5.0,0.0,0.0,1.0,1.0,1.0,2.0,12.0,2.0,1.0,8.0,2.0,,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,12.0,5.0
Caprile,532,Leeds,Goalkeeper,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bogusz,533,Leeds,Midfielder,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llorente,549,Leeds,Defender,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,6.0,2.0,2.0,2.0,10.0,7.0,2.0,2.0,6.0,1.0
Raphinha,570,Leeds,Midfielder,,,,,1.0,1.0,0.0,1.0,3.0,9.0,1.0,2.0,1.0,8.0,3.0,8.0,2.0,,2.0,13.0,5.0,9.0,6.0,5.0,12.0,2.0,2.0,3.0,8.0,6.0,2.0,0.0,0.0,0.0,4.0,6.0,3.0
Jenkins,599,Leeds,Midfielder,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Huggins,619,Leeds,Forward,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cresswell,620,Leeds,Defender,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gelhardt,667,Leeds,Forward,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Berardi,685,Leeds,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Greenwood,692,Leeds,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
Summerville,693,Leeds,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
Drameh,694,Leeds,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
Milner,241,Liverpool,Midfielder,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,,3.0,1.0,2.0,1.0,,0.0,0.0,1.0
Tsimikas,242,Liverpool,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0
Wijnaldum,243,Liverpool,Midfielder,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,8.0,6.0,2.0,3.0,2.0,1.0,2.0,,5.0,2.0,9.0,1.0,2.0,2.0,2.0,5.0,2.0,3.0,,1.0,2.0,2.0,2.0,,5.0,1.0,3.0
Henderson,244,Liverpool,Midfielder,2.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,11.0,2.0,2.0,8.0,2.0,3.0,2.0,,3.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adrián,245,Liverpool,Goalkeeper,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Matip,246,Liverpool,Defender,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,14.0,1.0,0.0,9.0,7.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Shaqiri,247,Liverpool,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,4.0,0.0,7.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,,0.0,1.0,0.0,0.0,,0.0,1.0,0.0
Chamberlain,248,Liverpool,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,0.0,,1.0,0.0,6.0
Firmino,249,Liverpool,Forward,1.0,5.0,2.0,5.0,2.0,9.0,2.0,1.0,6.0,2.0,2.0,2.0,9.0,16.0,2.0,2.0,2.0,,3.0,7.0,4.0,2.0,2.0,5.0,2.0,7.0,0.0,0.0,,2.0,2.0,1.0,2.0,,17.0,2.0,8.0
van Dijk,250,Liverpool,Defender,7.0,7.0,2.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Mané,251,Liverpool,Midfielder,2.0,16.0,7.0,0.0,6.0,8.0,2.0,5.0,3.0,1.0,6.0,2.0,2.0,9.0,9.0,3.0,2.0,,5.0,15.0,0.0,0.0,2.0,2.0,1.0,5.0,1.0,6.0,,6.0,1.0,8.0,2.0,,12.0,5.0,6.0
Alisson,252,Liverpool,Goalkeeper,1.0,14.0,2.0,0.0,0.0,2.0,2.0,2.0,8.0,1.0,0.0,3.0,2.0,7.0,2.0,6.0,2.0,,13.0,2.0,2.0,0.0,0.0,2.0,2.0,3.0,2.0,9.0,,6.0,3.0,3.0,3.0,,11.0,10.0,7.0
Fabinho,253,Liverpool,Midfielder,4.0,3.0,2.0,2.0,1.0,2.0,0.0,0.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,,6.0,2.0,2.0,1.0,,5.0,2.0,3.0
Salah,254,Liverpool,Midfielder,20.0,3.0,5.0,13.0,7.0,2.0,8.0,9.0,0.0,6.0,14.0,8.0,7.0,16.0,2.0,3.0,2.0,,4.0,2.0,15.0,2.0,7.0,7.0,2.0,5.0,2.0,3.0,,8.0,7.0,1.0,9.0,,13.0,10.0,3.0
Robertson,255,Liverpool,Defender,4.0,6.0,10.0,-1.0,6.0,2.0,2.0,2.0,12.0,2.0,6.0,2.0,5.0,10.0,2.0,9.0,1.0,,8.0,2.0,2.0,2.0,0.0,1.0,1.0,9.0,2.0,6.0,,7.0,4.0,2.0,3.0,,7.0,2.0,15.0
Origi,256,Liverpool,Forward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Harry Wilson,257,Liverpool,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Alexander-Arnold,259,Liverpool,Defender,1.0,7.0,7.0,-1.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,9.0,2.0,6.0,2.0,,8.0,14.0,2.0,2.0,0.0,1.0,1.0,11.0,1.0,9.0,,12.0,11.0,8.0,2.0,,16.0,6.0,6.0
Gomez,260,Liverpool,Defender,1.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Keita,261,Liverpool,Midfielder,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Jones,263,Liverpool,Midfielder,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,0.0,,1.0,1.0,4.0,1.0,2.0,2.0,2.0,10.0,0.0,0.0,,0.0,0.0,0.0,1.0,,5.0,1.0,0.0
Neco Williams,264,Liverpool,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0
Elliott,265,Liverpool,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Jota,468,Liverpool,Midfielder,0.0,0.0,6.0,2.0,1.0,9.0,8.0,2.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,,12.0,2.0,3.0,1.0,,10.0,0.0,0.0
Thiago,531,Liverpool,Midfielder,,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,5.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,0.0,2.0,,3.0,1.0,2.0,3.0,,11.0,2.0,3.0
Kelleher,560,Liverpool,Goalkeeper,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Phillips,589,Liverpool,Defender,,,,,,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,,0.0,0.0,2.0,2.0,0.0,0.0,2.0,6.0,2.0,6.0,,6.0,2.0,0.0,0.0,,10.0,2.0,13.0
Rhys Williams,594,Liverpool,Defender,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,1.0,0.0,0.0,0.0,,8.0,2.0,6.0
Clarkson,601,Liverpool,Midfielder,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Cain,607,Liverpool,Midfielder,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Kabak,652,Liverpool,Defender,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,8.0,0.0,7.0,,6.0,2.0,2.0,1.0,,0.0,0.0,0.0
Davies,653,Liverpool,Defender,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Hughes,677,Liverpool,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Ojrzynski,678,Liverpool,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Woodburn,696,Liverpool,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
Koumetio,697,Liverpool,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
Fernandinho,266,Man City,Defender,,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,,1.0,0.0,6.0,0.0,8.0,0.0,0.0,1.0,9.0,1.0,0.0,1.0,,5.0,0.0,1.0,,6.0,0.0,0.0,-1.0
Bravo,267,Man City,Goalkeeper,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Agüero,268,Man City,Forward,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,,2.0,0.0,0.0,,8.0,3.0,0.0,0.0
Otamendi,269,Man City,Defender,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Walker,270,Man City,Defender,,2.0,0.0,2.0,7.0,2.0,15.0,1.0,1.0,9.0,0.0,7.0,1.0,8.0,0.0,,0.0,0.0,7.0,0.0,6.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,,6.0,0.0,2.0,,0.0,0.0,1.0,0.0
Gündogan,271,Man City,Midfielder,,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,3.0,3.0,0.0,10.0,3.0,11.0,,9.0,3.0,18.0,14.0,3.0,8.0,13.0,19.0,3.0,6.0,10.0,0.0,,0.0,1.0,1.0,,0.0,1.0,5.0,7.0
De Bruyne,272,Man City,Midfielder,,13.0,2.0,2.0,0.0,1.0,6.0,3.0,2.0,10.0,14.0,3.0,4.0,5.0,3.0,,13.0,6.0,8.0,0.0,0.0,0.0,0.0,1.0,3.0,10.0,16.0,0.0,,3.0,0.0,0.0,,0.0,0.0,0.0,0.0
Stones,273,Man City,Defender,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,8.0,0.0,8.0,6.0,,2.0,6.0,27.0,6.0,0.0,6.0,2.0,6.0,6.0,10.0,1.0,14.0,,0.0,1.0,-2.0,,0.0,0.0,0.0,1.0
Mendy,274,Man City,Defender,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,,15.0,2.0,0.0,,12.0,2.0,1.0,0.0
Mahrez,275,Man City,Midfielder,,0.0,12.0,2.0,3.0,2.0,3.0,0.0,2.0,21.0,4.0,3.0,0.0,1.0,0.0,,1.0,3.0,1.0,12.0,0.0,3.0,2.0,10.0,7.0,17.0,20.0,0.0,,3.0,0.0,2.0,,0.0,0.0,0.0,5.0
Sterling,276,Man City,Midfielder,,5.0,2.0,9.0,11.0,2.0,3.0,1.0,1.0,0.0,13.0,3.0,7.0,8.0,6.0,,5.0,-1.0,11.0,11.0,0.0,8.0,8.0,7.0,8.0,2.0,2.0,0.0,,4.0,2.0,0.0,,3.0,6.0,2.0,0.0
Cancelo,277,Man City,Defender,,0.0,0.0,0.0,8.0,5.0,8.0,3.0,1.0,0.0,6.0,6.0,1.0,8.0,7.0,,2.0,6.0,8.0,17.0,0.0,6.0,2.0,8.0,5.0,2.0,1.0,12.0,,0.0,1.0,0.0,,6.0,1.0,11.0,-3.0
Ederson,278,Man City,Goalkeeper,,2.0,0.0,4.0,7.0,2.0,6.0,3.0,1.0,6.0,6.0,6.0,2.0,6.0,6.0,,0.0,6.0,13.0,6.0,6.0,5.0,2.0,14.0,6.0,4.0,4.0,6.0,,5.0,1.0,2.0,,7.0,2.0,0.0,2.0
Aké,279,Man City,Defender,,2.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,6.0,1.0,1.0,0.0
Laporte,280,Man City,Defender,,0.0,0.0,2.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,6.0,7.0,0.0,8.0,0.0,2.0,1.0,6.0,,7.0,0.0,1.0,,6.0,1.0,0.0,0.0
